中文名,英文名,等级,总排名,等级内序号,海克斯名称
复仇之矛,Kalista,白银,41,10,属性！
复仇之矛,Kalista,棱彩,42,11,亮出你的剑
复仇之矛,Kalista,白银,43,11,魔法转物理
复仇之矛,Kalista,白银,44,12,杀意翻涌
复仇之矛,Kalista,黄金,45,22,捐赠
复仇之矛,Kalista,白银,46,13,练腿日
复仇之矛,Kalista,棱彩,47,12,潘朵拉的盒子
复仇之矛,Kalista,黄金,48,23,红包
复仇之矛,Kalista,白银,49,14,大力
复仇之矛,Kalista,黄金,50,24,易损
复仇之矛,Kalista,黄金,51,25,无休回复
复仇之矛,Kalista,白银,52,15,活力再生
复仇之矛,Kalista,白银,53,16,逃跑计划
复仇之矛,Kalista,棱彩,54,13,属性叠属性叠属性！
复仇之矛,Kalista,棱彩,55,14,小丑学院
复仇之矛,Kalista,黄金,56,26,升级：狂妄
复仇之矛,Kalista,黄金,57,27,夜狩
复仇之矛,Kalista,棱彩,58,15,珠光护手
复仇之矛,Kalista,棱彩,59,16,秘术冲拳
复仇之矛,Kalista,黄金,60,28,心灵净化
复仇之矛,Kalista,棱彩,61,17,回归基本功
复仇之矛,Kalista,黄金,62,29,作弊：我能回城！
复仇之矛,Kalista,白银,63,17,刃下生风
复仇之矛,Kalista,棱彩,64,18,尊我为王
复仇之矛,Kalista,白银,65,18,会心防御
复仇之矛,Kalista,棱彩,66,19,飞身踢
复仇之矛,Kalista,白银,67,19,家园卫士
复仇之矛,Kalista,棱彩,68,20,利刃华尔兹
复仇之矛,Kalista,白银,69,20,残暴之力
复仇之矛,Kalista,黄金,70,30,生机迸发
复仇之矛,Kalista,白银,71,21,霸符兄弟
复仇之矛,Kalista,黄金,72,31,神射法师
复仇之矛,Kalista,黄金,73,32,闪现向前
复仇之矛,Kalista,黄金,74,33,面包和奶酪
复仇之矛,Kalista,白银,75,22,唯快不破
复仇之矛,Kalista,黄金,76,34,升级：雪球
复仇之矛,Kalista,黄金,77,35,一板一眼
复仇之矛,Kalista,黄金,78,36,虚幻武器
复仇之矛,Kalista,白银,79,23,速度恶魔
复仇之矛,Kalista,棱彩,80,21,史上最大雪球
复仇之矛,Kalista,黄金,81,37,面包和黄油
复仇之矛,Kalista,黄金,82,38,有始有终
复仇之矛,Kalista,黄金,83,39,任务：钢化你心
复仇之矛,Kalista,黄金,84,40,弹球
复仇之矛,Kalista,白银,85,24,炼狱龙魂
复仇之矛,Kalista,白银,86,25,重量级打击手
复仇之矛,Kalista,黄金,87,41,坦克引擎
复仇之矛,Kalista,白银,88,26,海克斯科技龙魂
复仇之矛,Kalista,棱彩,89,22,全能龙魂
复仇之矛,Kalista,棱彩,90,23,任务：海牛阿福的勇士
复仇之矛,Kalista,黄金,91,42,神圣干预
复仇之矛,Kalista,黄金,92,43,雪球扭蛋机
复仇之矛,Kalista,棱彩,93,24,玻璃大炮
复仇之矛,Kalista,白银,94,27,侵蚀
复仇之矛,Kalista,黄金,95,44,最终都市列车
复仇之矛,Kalista,棱彩,96,25,夺金
复仇之矛,Kalista,黄金,97,45,星界躯体
复仇之矛,Kalista,黄金,98,46,循环往复
复仇之矛,Kalista,黄金,99,47,尖端发明家
复仇之矛,Kalista,黄金,100,48,杀戮时间到了
复仇之矛,Kalista,黄金,101,49,老练狙神
复仇之矛,Kalista,白银,102,28,防护面纱
复仇之矛,Kalista,白银,103,29,退敌力场
复仇之矛,Kalista,棱彩,104,26,当心小蛋糕！
复仇之矛,Kalista,白银,105,30,转得我眩晕了
复仇之矛,Kalista,白银,106,31,吵闹鬼
复仇之矛,Kalista,黄金,107,50,急急小子
复仇之矛,Kalista,棱彩,108,27,无限循环往复
复仇之矛,Kalista,白银,109,32,海洋龙魂
复仇之矛,Kalista,黄金,110,51,黎明使者的坚决
复仇之矛,Kalista,白银,111,33,由暴生急
复仇之矛,Kalista,棱彩,112,28,？？？
复仇之矛,Kalista,黄金,113,52,回力OK镖
复仇之矛,Kalista,棱彩,114,29,科学狂人
复仇之矛,Kalista,棱彩,115,30,魄罗之王的弹跳
复仇之矛,Kalista,白银,116,34,自我毁灭
复仇之矛,Kalista,黄金,117,53,坚韧
复仇之矛,Kalista,棱彩,118,31,歌利亚巨人
复仇之矛,Kalista,棱彩,119,32,神圣雪球
复仇之矛,Kalista,黄金,120,54,魄罗爆破手
复仇之矛,Kalista,白银,121,35,俯冲轰炸
复仇之矛,Kalista,棱彩,122,33,量子计算
复仇之矛,Kalista,棱彩,123,34,卡皮巴拉空投
复仇之矛,Kalista,棱彩,124,35,感受燃烧
复仇之矛,Kalista,黄金,125,55,炽烈黎明
复仇之矛,Kalista,棱彩,126,36,你肩上的恶魔
复仇之矛,Kalista,棱彩,127,37,扳机炼狱
复仇之矛,Kalista,棱彩,128,38,精准奇才
复仇之矛,Kalista,棱彩,129,39,终极刷新
复仇之矛,Kalista,棱彩,130,40,蛋白粉奶昔
复仇之矛,Kalista,棱彩,131,41,炼狱导管
复仇之矛,Kalista,白银,132,36,注魔
复仇之矛,Kalista,白银,133,37,冰霜 幽灵
复仇之矛,Kalista,黄金,134,56,古式佳酿
复仇之矛,Kalista,棱彩,135,42,你摸不到
复仇之矛,Kalista,白银,136,38,负重爆气
复仇之矛,Kalista,黄金,137,57,溢流
复仇之矛,Kalista,白银,138,39,山脉龙魂
复仇之矛,Kalista,白银,139,40,终极不可阻挡
复仇之矛,Kalista,白银,140,41,双生火焰
复仇之矛,Kalista,棱彩,141,43,男爵之手
复仇之矛,Kalista,棱彩,142,44,慢炖
复仇之矛,Kalista,白银,143,42,纯粹主义者 - 术师
复仇之矛,Kalista,棱彩,144,45,终极唤醒
复仇之矛,Kalista,黄金,145,58,基石法师
复仇之矛,Kalista,棱彩,146,46,激光治疗
复仇之矛,Kalista,白银,147,43,冰寒
复仇之矛,Kalista,白银,148,44,急救用具
复仇之矛,Kalista,白银,149,45,由心及物
复仇之矛,Kalista,黄金,150,59,面包和果酱
复仇之矛,Kalista,黄金,151,60,圣火
复仇之矛,Kalista,白银,152,46,天音爆
复仇之矛,Kalista,黄金,153,61,咏叹奏鸣
复仇之矛,Kalista,白银,154,47,闪光弹
复仇之矛,Kalista,白银,155,48,巫师式思考
复仇之矛,Kalista,白银,156,49,闪闪现现
复仇之矛,Kalista,棱彩,157,47,最终形态
复仇之矛,Kalista,棱彩,158,48,死亡之环
复仇之矛,Kalista,棱彩,159,49,和我一起困在这里
复仇之矛,Kalista,棱彩,160,50,任务：艾卡西亚的陷落
复仇之矛,Kalista,棱彩,161,51,信念者的强化
复仇之矛,Kalista,黄金,162,62,魔鬼之舞
复仇之矛,Kalista,棱彩,163,52,物法皆修
复仇之矛,Kalista,棱彩,164,53,任务：沃格勒特的巫师帽
复仇之矛,Kalista,白银,165,50,强力护盾
复仇之矛,Kalista,棱彩,166,54,王中王，靴中靴
复仇之矛,Kalista,黄金,167,63,升级：耀光
天启者,Karma,黄金,1,1,魔法飞弹
天启者,Karma,黄金,2,2,杀戮时间到了
天启者,Karma,黄金,3,3,祖母的辣椒油
天启者,Karma,白银,4,1,急救用具
天启者,Karma,黄金,5,4,超凡邪恶
天启者,Karma,白银,6,2,巫师式思考
天启者,Karma,黄金,7,5,咏叹奏鸣
天启者,Karma,棱彩,8,1,尤里卡
天启者,Karma,黄金,9,6,质变：棱彩阶
天启者,Karma,黄金,10,7,缩小引擎
天启者,Karma,黄金,11,8,全心为你
天启者,Karma,棱彩,12,2,珠光护手
天启者,Karma,黄金,13,9,溢流
天启者,Karma,黄金,14,10,会心治疗
天启者,Karma,白银,15,3,负重爆气
天启者,Karma,黄金,16,11,裁决使
天启者,Karma,棱彩,17,3,虚空裂隙
天启者,Karma,黄金,18,12,圣火
天启者,Karma,白银,19,4,天音爆
天启者,Karma,黄金,20,13,基石法师
天启者,Karma,黄金,21,14,魄罗爆破手
天启者,Karma,黄金,22,15,有始有终
天启者,Karma,白银,23,5,扇巴掌
天启者,Karma,棱彩,24,4,炼狱导管
天启者,Karma,黄金,25,16,循环往复
天启者,Karma,白银,26,6,火狐
天启者,Karma,白银,27,7,物理转魔法
天启者,Karma,黄金,28,17,穿针引线
天启者,Karma,白银,29,8,由心及物
天启者,Karma,棱彩,30,5,巨人杀手
天启者,Karma,白银,31,9,砸开那颗蛋
天启者,Karma,白银,32,10,帽上加帽
天启者,Karma,白银,33,11,双生火焰
天启者,Karma,黄金,34,18,面包和黄油
天启者,Karma,白银,35,12,质变：黄金阶
天启者,Karma,黄金,36,19,属性叠属性！
天启者,Karma,棱彩,37,6,信念者的强化
天启者,Karma,棱彩,38,7,风语者的祝福
天启者,Karma,黄金,39,20,升级：雪球
天启者,Karma,棱彩,40,8,激光治疗
天启者,Karma,白银,41,13,速度恶魔
天启者,Karma,黄金,42,21,古式佳酿
天启者,Karma,棱彩,43,9,升级：米凯尔的祝福
天启者,Karma,黄金,44,22,超强大脑
天启者,Karma,黄金,45,23,红包
天启者,Karma,黄金,46,24,弹球
天启者,Karma,棱彩,47,10,终极唤醒
天启者,Karma,白银,48,14,霸符兄弟
天启者,Karma,黄金,49,25,捐赠
天启者,Karma,棱彩,50,11,小猫咪找妈妈
天启者,Karma,棱彩,51,12,史上最大雪球
天启者,Karma,黄金,52,26,雪球扭蛋机
天启者,Karma,棱彩,53,13,质变：混沌
天启者,Karma,棱彩,54,14,无限循环往复
天启者,Karma,黄金,55,27,面包和奶酪
天启者,Karma,白银,56,15,属性！
天启者,Karma,白银,57,16,海洋龙魂
天启者,Karma,黄金,58,28,神圣干预
天启者,Karma,白银,59,17,家园卫士
天启者,Karma,黄金,60,29,急急小子
天启者,Karma,棱彩,61,15,属性叠属性叠属性！
天启者,Karma,黄金,62,30,回力OK镖
天启者,Karma,棱彩,63,16,？？？
天启者,Karma,白银,64,18,冰寒
天启者,Karma,黄金,65,31,暴击飞弹
天启者,Karma,棱彩,66,17,任务：沃格勒特的巫师帽
天启者,Karma,黄金,67,32,心灵净化
天启者,Karma,棱彩,68,18,至高天诺言
天启者,Karma,黄金,69,33,老练狙神
天启者,Karma,棱彩,70,19,感受燃烧
天启者,Karma,黄金,71,34,坚韧
天启者,Karma,白银,72,19,升级：中娅
天启者,Karma,黄金,73,35,星界躯体
天启者,Karma,棱彩,74,20,精怪魔法
天启者,Karma,黄金,75,36,吞噬灵魂
天启者,Karma,棱彩,76,21,蛋白粉奶昔
天启者,Karma,黄金,77,37,作弊：我能回城！
天启者,Karma,黄金,78,38,尖端发明家
天启者,Karma,黄金,79,39,神射法师
天启者,Karma,棱彩,80,22,潘朵拉的盒子
天启者,Karma,白银,81,20,终极不可阻挡
天启者,Karma,黄金,82,40,易损
天启者,Karma,黄金,83,41,吸血习性
天启者,Karma,白银,84,21,炼狱龙魂
天启者,Karma,白银,85,22,海克斯科技龙魂
天启者,Karma,黄金,86,42,坦克引擎
天启者,Karma,棱彩,87,23,死亡之环
天启者,Karma,白银,88,23,强力护盾
天启者,Karma,白银,89,24,注魔
天启者,Karma,棱彩,90,24,你摸不到
天启者,Karma,白银,91,25,练腿日
天启者,Karma,白银,92,26,逃跑计划
天启者,Karma,棱彩,93,25,玻璃大炮
天启者,Karma,黄金,94,43,关键暴击
天启者,Karma,黄金,95,44,无休回复
天启者,Karma,黄金,96,45,不动如山
天启者,Karma,黄金,97,46,虚幻武器
天启者,Karma,棱彩,98,26,神圣雪球
天启者,Karma,棱彩,99,27,当心小蛋糕！
天启者,Karma,棱彩,100,28,不祥契约
天启者,Karma,白银,101,27,点亮他们！
天启者,Karma,黄金,102,47,炽烈黎明
天启者,Karma,棱彩,103,29,夺金
天启者,Karma,黄金,104,48,任务：钢化你心
天启者,Karma,黄金,105,49,生机迸发
天启者,Karma,棱彩,106,30,残忍
天启者,Karma,黄金,107,50,面包和果酱
天启者,Karma,棱彩,108,31,踢踏舞
天启者,Karma,棱彩,109,32,终极刷新
天启者,Karma,棱彩,110,33,卡皮巴拉空投
天启者,Karma,黄金,111,51,最终都市列车
天启者,Karma,白银,112,28,纯粹主义者 - 术师
天启者,Karma,白银,113,29,防护面纱
天启者,Karma,白银,114,30,侵蚀
天启者,Karma,白银,115,31,狂热者
天启者,Karma,白银,116,32,冰霜 幽灵
天启者,Karma,棱彩,117,34,全能龙魂
天启者,Karma,白银,118,33,坚若磐石
天启者,Karma,棱彩,119,35,飞身踢
天启者,Karma,白银,120,34,会心防御
天启者,Karma,白银,121,35,自我毁灭
天启者,Karma,黄金,122,52,黎明使者的坚决
天启者,Karma,棱彩,123,36,歌利亚巨人
天启者,Karma,棱彩,124,37,科学狂人
天启者,Karma,棱彩,125,38,量子计算
天启者,Karma,黄金,126,53,灵魂虹吸
天启者,Karma,白银,127,36,俯冲轰炸
天启者,Karma,棱彩,128,39,精准奇才
天启者,Karma,白银,129,37,退敌力场
天启者,Karma,白银,130,38,渴血
天启者,Karma,棱彩,131,40,魄罗之王的弹跳
天启者,Karma,黄金,132,54,闪现向前
天启者,Karma,棱彩,133,41,任务：海牛阿福的勇士
天启者,Karma,黄金,134,55,火上浇油
天启者,Karma,白银,135,39,折磨者
天启者,Karma,棱彩,136,42,秘术冲拳
天启者,Karma,白银,137,40,吵闹鬼
天启者,Karma,白银,138,41,唯快不破
天启者,Karma,棱彩,139,43,最终形态
天启者,Karma,白银,140,42,恶趣味
天启者,Karma,黄金,141,56,更万用的瞄准镜
天启者,Karma,棱彩,142,44,尊我为王
天启者,Karma,白银,143,43,由暴生急
天启者,Karma,棱彩,144,45,小丑学院
天启者,Karma,棱彩,145,46,慢炖
天启者,Karma,白银,146,44,山脉龙魂
天启者,Karma,白银,147,45,转得我眩晕了
天启者,Karma,黄金,148,57,双发快射
天启者,Karma,棱彩,149,47,男爵之手
天启者,Karma,白银,150,46,杀意翻涌
天启者,Karma,黄金,151,58,罪恶快感
天启者,Karma,棱彩,152,48,巨像的勇气
天启者,Karma,棱彩,153,49,你肩上的恶魔
天启者,Karma,白银,154,47,重量级打击手
天启者,Karma,白银,155,48,万用瞄准镜
天启者,Karma,棱彩,156,50,最万用的瞄准镜
天启者,Karma,棱彩,157,51,扳机炼狱
天启者,Karma,白银,158,49,魔法转物理
天启者,Karma,白银,159,50,灵巧
天启者,Karma,棱彩,160,52,利刃华尔兹
天启者,Karma,黄金,161,59,暴击律动
天启者,Karma,棱彩,162,53,回归基本功
天启者,Karma,棱彩,163,54,战争交响乐
天启者,Karma,棱彩,164,55,地狱三头犬
天启者,Karma,棱彩,165,56,和我一起困在这里
天启者,Karma,黄金,166,60,升级：耀光
天启者,Karma,白银,167,51,闪闪现现
天启者,Karma,棱彩,168,57,任务：艾卡西亚的陷落
天启者,Karma,黄金,169,61,缩小射线
天启者,Karma,棱彩,170,58,连拨击锤
天启者,Karma,白银,171,52,升级：荆棘之甲
天启者,Karma,白银,172,53,升级：收集者
天启者,Karma,白银,173,54,台风
天启者,Karma,白银,174,55,升级：献祭
天启者,Karma,黄金,175,62,升级：无尽之刃
天启者,Karma,棱彩,176,59,双刀流
天启者,Karma,黄金,177,63,魔鬼之舞
天启者,Karma,黄金,178,64,接二连三
天启者,Karma,黄金,179,65,升级：狂妄
天启者,Karma,棱彩,180,60,王中王，靴中靴
死亡颂唱者,Karthus,黄金,1,1,杀戮时间到了
死亡颂唱者,Karthus,黄金,2,2,魔法飞弹
死亡颂唱者,Karthus,黄金,3,3,超凡邪恶
死亡颂唱者,Karthus,白银,4,1,巫师式思考
死亡颂唱者,Karthus,棱彩,5,1,尤里卡
死亡颂唱者,Karthus,棱彩,6,2,虚空裂隙
死亡颂唱者,Karthus,棱彩,7,3,珠光护手
死亡颂唱者,Karthus,白银,8,2,物理转魔法
死亡颂唱者,Karthus,黄金,9,4,祖母的辣椒油
死亡颂唱者,Karthus,黄金,10,5,溢流
死亡颂唱者,Karthus,黄金,11,6,穿针引线
死亡颂唱者,Karthus,白银,12,3,帽上加帽
死亡颂唱者,Karthus,黄金,13,7,有始有终
死亡颂唱者,Karthus,黄金,14,8,质变：棱彩阶
死亡颂唱者,Karthus,棱彩,15,4,炼狱导管
死亡颂唱者,Karthus,白银,16,4,俯冲轰炸
死亡颂唱者,Karthus,黄金,17,9,裁决使
死亡颂唱者,Karthus,白银,18,5,冰寒
死亡颂唱者,Karthus,白银,19,6,双生火焰
死亡颂唱者,Karthus,白银,20,7,升级：中娅
死亡颂唱者,Karthus,黄金,21,10,心灵净化
死亡颂唱者,Karthus,黄金,22,11,缩小引擎
死亡颂唱者,Karthus,棱彩,23,5,终极刷新
死亡颂唱者,Karthus,黄金,24,12,循环往复
死亡颂唱者,Karthus,白银,25,8,质变：黄金阶
死亡颂唱者,Karthus,黄金,26,13,易损
死亡颂唱者,Karthus,黄金,27,14,属性叠属性！
死亡颂唱者,Karthus,黄金,28,15,暴击飞弹
死亡颂唱者,Karthus,白银,29,9,负重爆气
死亡颂唱者,Karthus,棱彩,30,6,任务：沃格勒特的巫师帽
死亡颂唱者,Karthus,黄金,31,16,升级：雪球
死亡颂唱者,Karthus,黄金,32,17,基石法师
死亡颂唱者,Karthus,黄金,33,18,最终都市列车
死亡颂唱者,Karthus,白银,34,10,由心及物
死亡颂唱者,Karthus,黄金,35,19,捐赠
死亡颂唱者,Karthus,白银,36,11,火狐
死亡颂唱者,Karthus,黄金,37,20,魄罗爆破手
死亡颂唱者,Karthus,黄金,38,21,弹球
死亡颂唱者,Karthus,黄金,39,22,雪球扭蛋机
死亡颂唱者,Karthus,棱彩,40,7,玻璃大炮
死亡颂唱者,Karthus,黄金,41,23,红包
死亡颂唱者,Karthus,白银,42,12,属性！
死亡颂唱者,Karthus,黄金,43,24,超强大脑
死亡颂唱者,Karthus,白银,44,13,速度恶魔
死亡颂唱者,Karthus,棱彩,45,8,巨人杀手
死亡颂唱者,Karthus,白银,46,14,霸符兄弟
死亡颂唱者,Karthus,棱彩,47,9,无限循环往复
死亡颂唱者,Karthus,棱彩,48,10,质变：混沌
死亡颂唱者,Karthus,棱彩,49,11,史上最大雪球
死亡颂唱者,Karthus,黄金,50,25,古式佳酿
死亡颂唱者,Karthus,白银,51,15,炼狱龙魂
死亡颂唱者,Karthus,黄金,52,26,吸血习性
死亡颂唱者,Karthus,白银,53,16,自我毁灭
死亡颂唱者,Karthus,棱彩,54,12,潘朵拉的盒子
死亡颂唱者,Karthus,白银,55,17,海克斯科技龙魂
死亡颂唱者,Karthus,白银,56,18,纯粹主义者 - 术师
死亡颂唱者,Karthus,白银,57,19,海洋龙魂
死亡颂唱者,Karthus,白银,58,20,侵蚀
死亡颂唱者,Karthus,棱彩,59,13,小丑学院
死亡颂唱者,Karthus,棱彩,60,14,属性叠属性叠属性！
死亡颂唱者,Karthus,棱彩,61,15,终极唤醒
死亡颂唱者,Karthus,白银,62,21,注魔
死亡颂唱者,Karthus,黄金,63,27,关键暴击
死亡颂唱者,Karthus,黄金,64,28,作弊：我能回城！
死亡颂唱者,Karthus,棱彩,65,16,不祥契约
死亡颂唱者,Karthus,棱彩,66,17,精怪魔法
死亡颂唱者,Karthus,黄金,67,29,尖端发明家
死亡颂唱者,Karthus,黄金,68,30,炽烈黎明
死亡颂唱者,Karthus,棱彩,69,18,神圣雪球
死亡颂唱者,Karthus,黄金,70,31,虚幻武器
死亡颂唱者,Karthus,白银,71,22,点亮他们！
死亡颂唱者,Karthus,黄金,72,32,神圣干预
死亡颂唱者,Karthus,黄金,73,33,神射法师
死亡颂唱者,Karthus,白银,74,23,狂热者
死亡颂唱者,Karthus,黄金,75,34,回力OK镖
死亡颂唱者,Karthus,白银,76,24,逃跑计划
死亡颂唱者,Karthus,黄金,77,35,灵魂虹吸
死亡颂唱者,Karthus,棱彩,78,19,夺金
死亡颂唱者,Karthus,白银,79,25,会心防御
死亡颂唱者,Karthus,白银,80,26,冰霜 幽灵
死亡颂唱者,Karthus,黄金,81,36,急急小子
死亡颂唱者,Karthus,白银,82,27,家园卫士
死亡颂唱者,Karthus,棱彩,83,20,当心小蛋糕！
死亡颂唱者,Karthus,黄金,84,37,老练狙神
死亡颂唱者,Karthus,白银,85,28,转得我眩晕了
死亡颂唱者,Karthus,黄金,86,38,闪现向前
死亡颂唱者,Karthus,黄金,87,39,任务：钢化你心
死亡颂唱者,Karthus,黄金,88,40,生机迸发
死亡颂唱者,Karthus,白银,89,29,终极不可阻挡
死亡颂唱者,Karthus,白银,90,30,由暴生急
死亡颂唱者,Karthus,棱彩,91,21,魄罗之王的弹跳
死亡颂唱者,Karthus,白银,92,31,练腿日
死亡颂唱者,Karthus,棱彩,93,22,？？？
死亡颂唱者,Karthus,棱彩,94,23,踢踏舞
死亡颂唱者,Karthus,棱彩,95,24,飞身踢
死亡颂唱者,Karthus,黄金,96,41,面包和果酱
死亡颂唱者,Karthus,白银,97,32,渴血
死亡颂唱者,Karthus,黄金,98,42,火上浇油
死亡颂唱者,Karthus,棱彩,99,25,卡皮巴拉空投
死亡颂唱者,Karthus,黄金,100,43,坦克引擎
死亡颂唱者,Karthus,棱彩,101,26,感受燃烧
死亡颂唱者,Karthus,棱彩,102,27,你肩上的恶魔
死亡颂唱者,Karthus,白银,103,33,防护面纱
死亡颂唱者,Karthus,棱彩,104,28,全能龙魂
死亡颂唱者,Karthus,黄金,105,44,会心治疗
死亡颂唱者,Karthus,棱彩,106,29,量子计算
死亡颂唱者,Karthus,黄金,107,45,无休回复
死亡颂唱者,Karthus,棱彩,108,30,科学狂人
死亡颂唱者,Karthus,棱彩,109,31,任务：海牛阿福的勇士
死亡颂唱者,Karthus,黄金,110,46,双发快射
死亡颂唱者,Karthus,棱彩,111,32,歌利亚巨人
死亡颂唱者,Karthus,棱彩,112,33,精准奇才
死亡颂唱者,Karthus,白银,113,34,退敌力场
死亡颂唱者,Karthus,棱彩,114,34,慢炖
死亡颂唱者,Karthus,棱彩,115,35,尊我为王
死亡颂唱者,Karthus,黄金,116,47,黎明使者的坚决
死亡颂唱者,Karthus,棱彩,117,36,利刃华尔兹
死亡颂唱者,Karthus,黄金,118,48,更万用的瞄准镜
死亡颂唱者,Karthus,棱彩,119,37,秘术冲拳
死亡颂唱者,Karthus,白银,120,35,杀意翻涌
死亡颂唱者,Karthus,黄金,121,49,坚韧
死亡颂唱者,Karthus,棱彩,122,38,你摸不到
死亡颂唱者,Karthus,白银,123,36,唯快不破
死亡颂唱者,Karthus,黄金,124,50,星界躯体
死亡颂唱者,Karthus,棱彩,125,39,男爵之手
死亡颂唱者,Karthus,棱彩,126,40,扳机炼狱
死亡颂唱者,Karthus,白银,127,37,山脉龙魂
死亡颂唱者,Karthus,白银,128,38,吵闹鬼
死亡颂唱者,Karthus,黄金,129,51,暴击律动
死亡颂唱者,Karthus,棱彩,130,41,激光治疗
死亡颂唱者,Karthus,白银,131,39,万用瞄准镜
死亡颂唱者,Karthus,黄金,132,52,罪恶快感
死亡颂唱者,Karthus,白银,133,40,魔法转物理
死亡颂唱者,Karthus,棱彩,134,42,最万用的瞄准镜
死亡颂唱者,Karthus,白银,135,41,灵巧
死亡颂唱者,Karthus,棱彩,136,43,回归基本功
死亡颂唱者,Karthus,棱彩,137,44,最终形态
死亡颂唱者,Karthus,棱彩,138,45,蛋白粉奶昔
死亡颂唱者,Karthus,白银,139,42,重量级打击手
死亡颂唱者,Karthus,棱彩,140,46,战争交响乐
死亡颂唱者,Karthus,黄金,141,53,咏叹奏鸣
死亡颂唱者,Karthus,棱彩,142,47,地狱三头犬
死亡颂唱者,Karthus,白银,143,43,升级：收集者
死亡颂唱者,Karthus,棱彩,144,48,和我一起困在这里
死亡颂唱者,Karthus,白银,145,44,闪闪现现
死亡颂唱者,Karthus,白银,146,45,折磨者
